LDNA (nm)	j (index)	j stdev	Force (pN)	fstdev
1.048000E+3	1.078380E+3	6.235847E+0	1.312331E+1	2.891017E-1
1.049000E+3	1.079072E+3	5.821074E+0	1.313757E+1	2.712164E-1
1.050000E+3	1.079675E+3	5.401389E+0	1.315595E+1	2.527009E-1
1.051000E+3	1.080195E+3	5.002565E+0	1.317821E+1	2.347243E-1
1.052000E+3	1.080643E+3	4.647226E+0	1.320393E+1	2.183401E-1
1.053000E+3	1.081032E+3	4.354196E+0	1.323253E+1	2.044570E-1
1.054000E+3	1.081378E+3	4.137960E+0	1.326338E+1	1.938199E-1
1.055000E+3	1.081695E+3	4.007941E+0	1.329582E+1	1.869797E-1
1.056000E+3	1.081997E+3	3.967731E+0	1.332922E+1	1.842501E-1
1.057000E+3	1.082298E+3	4.014864E+0	1.336292E+1	1.856727E-1
1.058000E+3	1.082612E+3	4.141547E+0	1.339631E+1	1.910207E-1
1.059000E+3	1.082950E+3	4.336144E+0	1.342879E+1	1.998463E-1
1.060000E+3	1.083326E+3	4.584693E+0	1.345975E+1	2.115486E-1
1.061000E+3	1.083749E+3	4.871862E+0	1.348866E+1	2.254283E-1
1.062000E+3	1.084229E+3	5.181251E+0	1.351500E+1	2.407125E-1
1.063000E+3	1.084774E+3	5.495353E+0	1.353836E+1	2.565606E-1
1.064000E+3	1.085388E+3	5.795608E+0	1.355850E+1	2.720671E-1
1.065000E+3	1.086070E+3	6.062906E+0	1.357536E+1	2.862836E-1
1.066000E+3	1.086814E+3	6.278769E+0	1.358916E+1	2.982718E-1
1.067000E+3	1.087609E+3	6.427167E+0	1.360038E+1	3.071890E-1
1.068000E+3	1.088437E+3	6.496678E+0	1.360980E+1	3.123932E-1
1.069000E+3	1.089278E+3	6.482486E+0	1.361837E+1	3.135457E-1
1.070000E+3	1.090111E+3	6.387615E+0	1.362714E+1	3.106806E-1
1.071000E+3	1.090915E+3	6.223015E+0	1.363711E+1	3.042203E-1
1.072000E+3	1.091675E+3	6.006452E+0	1.364907E+1	2.949331E-1
1.073000E+3	1.092382E+3	5.760509E+0	1.366357E+1	2.838461E-1
1.074000E+3	1.093032E+3	5.510193E+0	1.368083E+1	2.721352E-1
1.075000E+3	1.093628E+3	5.280540E+0	1.370077E+1	2.610153E-1
1.076000E+3	1.094179E+3	5.094384E+0	1.372305E+1	2.516380E-1
1.077000E+3	1.094696E+3	4.970313E+0	1.374716E+1	2.449953E-1
1.078000E+3	1.095194E+3	4.920833E+0	1.377243E+1	2.418272E-1
1.079000E+3	1.095689E+3	4.951079E+0	1.379810E+1	2.425424E-1
1.080000E+3	1.096195E+3	5.058472E+0	1.382338E+1	2.471721E-1
1.081000E+3	1.096730E+3	5.233422E+0	1.384748E+1	2.553763E-1
1.082000E+3	1.097308E+3	5.460732E+0	1.386963E+1	2.664941E-1
1.083000E+3	1.097941E+3	5.721119E+0	1.388919E+1	2.796170E-1
1.084000E+3	1.098637E+3	5.992571E+0	1.390565E+1	2.936609E-1
1.085000E+3	1.099402E+3	6.251610E+0	1.391873E+1	3.074376E-1
1.086000E+3	1.100233E+3	6.474805E+0	1.392847E+1	3.197342E-1
1.087000E+3	1.101120E+3	6.640745E+0	1.393525E+1	3.294154E-1
1.088000E+3	1.102047E+3	6.732376E+0	1.393981E+1	3.355445E-1
1.089000E+3	1.102994E+3	6.739269E+0	1.394317E+1	3.375035E-1
1.090000E+3	1.103935E+3	6.659127E+0	1.394654E+1	3.350789E-1
1.091000E+3	1.104848E+3	6.497977E+0	1.395111E+1	3.284838E-1
1.092000E+3	1.105712E+3	6.268874E+0	1.395795E+1	3.183040E-1
1.093000E+3	1.106512E+3	5.989455E+0	1.396786E+1	3.053828E-1
1.094000E+3	1.107240E+3	5.679026E+0	1.398133E+1	2.906772E-1
1.095000E+3	1.107894E+3	5.355897E+0	1.399854E+1	2.751211E-1
1.096000E+3	1.108476E+3	5.035468E+0	1.401942E+1	2.595222E-1
1.097000E+3	1.108992E+3	4.729215E+0	1.404375E+1	2.445034E-1
1.098000E+3	1.109449E+3	4.444521E+0	1.407119E+1	2.304849E-1
1.099000E+3	1.109854E+3	4.185096E+0	1.410139E+1	2.176982E-1
1.100000E+3	1.110216E+3	3.951736E+0	1.413399E+1	2.062195E-1
1.101000E+3	1.110541E+3	3.743215E+0	1.416866E+1	1.960116E-1
1.102000E+3	1.110835E+3	3.557120E+0	1.420513E+1	1.869658E-1
1.103000E+3	1.111102E+3	3.390556E+0	1.424317E+1	1.789391E-1
1.104000E+3	1.111347E+3	3.240654E+0	1.428258E+1	1.717825E-1
1.105000E+3	1.111572E+3	3.104904E+0	1.432322E+1	1.653606E-1
1.106000E+3	1.111781E+3	2.981326E+0	1.436496E+1	1.595631E-1
1.107000E+3	1.111975E+3	2.868527E+0	1.440771E+1	1.543098E-1
1.108000E+3	1.112156E+3	2.765671E+0	1.445138E+1	1.495509E-1
1.109000E+3	1.112325E+3	2.672421E+0	1.449590E+1	1.452647E-1
1.110000E+3	1.112485E+3	2.588832E+0	1.454120E+1	1.414532E-1
1.111000E+3	1.112636E+3	2.515260E+0	1.458722E+1	1.381371E-1
1.112000E+3	1.112780E+3	2.452245E+0	1.463390E+1	1.353509E-1
1.113000E+3	1.112918E+3	2.400423E+0	1.468117E+1	1.331370E-1
1.114000E+3	1.113052E+3	2.360423E+0	1.472896E+1	1.315407E-1
1.115000E+3	1.113183E+3	2.332789E+0	1.477720E+1	1.306056E-1
1.116000E+3	1.113312E+3	2.317908E+0	1.482583E+1	1.303686E-1
1.117000E+3	1.113441E+3	2.315957E+0	1.487476E+1	1.308568E-1
1.118000E+3	1.113571E+3	2.326877E+0	1.492392E+1	1.320843E-1
1.119000E+3	1.113703E+3	2.350375E+0	1.497322E+1	1.340519E-1
1.120000E+3	1.113840E+3	2.385973E+0	1.502258E+1	1.367478E-1
1.121000E+3	1.113983E+3	2.433102E+0	1.507190E+1	1.401513E-1
1.122000E+3	1.114132E+3	2.491294E+0	1.512110E+1	1.442417E-1
1.123000E+3	1.114291E+3	2.560529E+0	1.517007E+1	1.490144E-1
1.124000E+3	1.114460E+3	2.641880E+0	1.521870E+1	1.545113E-1
1.125000E+3	1.114642E+3	2.738724E+0	1.526686E+1	1.608794E-1
1.126000E+3	1.114840E+3	2.858990E+0	1.531438E+1	1.684808E-1
1.127000E+3	1.115058E+3	3.019191E+0	1.536097E+1	1.780953E-1
1.128000E+3	1.115305E+3	3.251014E+0	1.540614E+1	1.912681E-1
1.129000E+3	1.115599E+3	3.610337E+0	1.544895E+1	2.108278E-1
1.130000E+3	1.115973E+3	4.185391E+0	1.548753E+1	2.414531E-1
1.131000E+3	1.116494E+3	5.096385E+0	1.551819E+1	2.898657E-1
1.132000E+3	1.117292E+3	6.477028E+0	1.553369E+1	3.639487E-1
1.133000E+3	1.118607E+3	8.424790E+0	1.552074E+1	4.698878E-1
1.134000E+3	1.120816E+3	1.088816E+1	1.545797E+1	6.056857E-1
1.135000E+3	1.124359E+3	1.346710E+1	1.532027E+1	7.498121E-1
1.136000E+3	1.129357E+3	1.528668E+1	1.509964E+1	8.536805E-1
1.137000E+3	1.135105E+3	1.540557E+1	1.483413E+1	8.638293E-1
1.138000E+3	1.140286E+3	1.370636E+1	1.459712E+1	7.719606E-1
1.139000E+3	1.144015E+3	1.103357E+1	1.443927E+1	6.240689E-1
1.140000E+3	1.146292E+3	8.339412E+0	1.436194E+1	4.733605E-1
1.141000E+3	1.147556E+3	6.115449E+0	1.434137E+1	3.479053E-1
1.142000E+3	1.148231E+3	4.457715E+0	1.435417E+1	2.536607E-1
1.143000E+3	1.148592E+3	3.288493E+0	1.438496E+1	1.866794E-1
1.144000E+3	1.148792E+3	2.490281E+0	1.442519E+1	1.406263E-1
1.145000E+3	1.148910E+3	1.956156E+0	1.447040E+1	1.096499E-1
1.146000E+3	1.148984E+3	1.601994E+0	1.451835E+1	8.909048E-2
1.147000E+3	1.149036E+3	1.366304E+0	1.456792E+1	7.548226E-2
1.148000E+3	1.149075E+3	1.206867E+0	1.461856E+1	6.638998E-2
1.149000E+3	1.149105E+3	1.096410E+0	1.466995E+1	6.020306E-2
1.150000E+3	1.149131E+3	1.018168E+0	1.472195E+1	5.591426E-2
1.151000E+3	1.149154E+3	9.621233E-1	1.477446E+1	5.291749E-2
1.152000E+3	1.149175E+3	9.222994E-1	1.482744E+1	5.085327E-2
1.153000E+3	1.149195E+3	8.950617E-1	1.488083E+1	4.950654E-2
1.154000E+3	1.149213E+3	8.781417E-1	1.493462E+1	4.874606E-2
1.155000E+3	1.149231E+3	8.701190E-1	1.498879E+1	4.849153E-2
1.156000E+3	1.149249E+3	8.701670E-1	1.504331E+1	4.869711E-2
1.157000E+3	1.149268E+3	8.779427E-1	1.509819E+1	4.934429E-2
1.158000E+3	1.149287E+3	8.935543E-1	1.515338E+1	5.043991E-2
1.159000E+3	1.149307E+3	9.175718E-1	1.520889E+1	5.201701E-2
1.160000E+3	1.149328E+3	9.510620E-1	1.526469E+1	5.413743E-2
1.161000E+3	1.149351E+3	9.956386E-1	1.532075E+1	5.689553E-2
1.162000E+3	1.149377E+3	1.053518E+0	1.537703E+1	6.042252E-2
1.163000E+3	1.149406E+3	1.127577E+0	1.543348E+1	6.489114E-2
1.164000E+3	1.149440E+3	1.221402E+0	1.549002E+1	7.052010E-2
1.165000E+3	1.149481E+3	1.339330E+0	1.554656E+1	7.757817E-2
1.166000E+3	1.149531E+3	1.486484E+0	1.560295E+1	8.638753E-2
1.167000E+3	1.149593E+3	1.668779E+0	1.565898E+1	9.732588E-2
1.168000E+3	1.149672E+3	1.892908E+0	1.571435E+1	1.108264E-1
1.169000E+3	1.149776E+3	2.166227E+0	1.576865E+1	1.273727E-1
1.170000E+3	1.149915E+3	2.496478E+0	1.582128E+1	1.474828E-1
1.171000E+3	1.150100E+3	2.891164E+0	1.587141E+1	1.716729E-1
1.172000E+3	1.150351E+3	3.356347E+0	1.591789E+1	2.003848E-1
1.173000E+3	1.150691E+3	3.894540E+0	1.595923E+1	2.338561E-1
1.174000E+3	1.151151E+3	4.501382E+0	1.599348E+1	2.719106E-1
1.175000E+3	1.151766E+3	5.161047E+0	1.601842E+1	3.136635E-1
1.176000E+3	1.152568E+3	5.841138E+0	1.603171E+1	3.571823E-1
1.177000E+3	1.153585E+3	6.489451E+0	1.603157E+1	3.992478E-1
1.178000E+3	1.154819E+3	7.036794E+0	1.601757E+1	4.354826E-1
1.179000E+3	1.156238E+3	7.410202E+0	1.599146E+1	4.611323E-1
1.180000E+3	1.157770E+3	7.556242E+0	1.595752E+1	4.725131E-1
1.181000E+3	1.159320E+3	7.465427E+0	1.592167E+1	4.685822E-1
1.182000E+3	1.160797E+3	7.183905E+0	1.588981E+1	4.517460E-1
1.183000E+3	1.162142E+3	6.805831E+0	1.586596E+1	4.274384E-1
1.184000E+3	1.163341E+3	6.454060E+0	1.585129E+1	4.029055E-1
1.185000E+3	1.164428E+3	6.262610E+0	1.584412E+1	3.860635E-1
1.186000E+3	1.165475E+3	6.366117E+0	1.584027E+1	3.848536E-1
1.187000E+3	1.166598E+3	6.889303E+0	1.583323E+1	4.067172E-1
1.188000E+3	1.167964E+3	7.925788E+0	1.581339E+1	4.574274E-1
1.189000E+3	1.169817E+3	9.494279E+0	1.576699E+1	5.385338E-1
1.190000E+3	1.172472E+3	1.145126E+1	1.567634E+1	6.424648E-1
1.191000E+3	1.176196E+3	1.337175E+1	1.552612E+1	7.459608E-1
1.192000E+3	1.180927E+3	1.455570E+1	1.531929E+1	8.103163E-1
1.193000E+3	1.186024E+3	1.439827E+1	1.509064E+1	8.016480E-1
1.194000E+3	1.190551E+3	1.290789E+1	1.489196E+1	7.196659E-1
1.195000E+3	1.193917E+3	1.068450E+1	1.475642E+1	5.969448E-1
1.196000E+3	1.196108E+3	8.389671E+0	1.468534E+1	4.698738E-1
1.197000E+3	1.197424E+3	6.401119E+0	1.466271E+1	3.593997E-1
1.198000E+3	1.198182E+3	4.829068E+0	1.467115E+1	2.717195E-1
1.199000E+3	1.198615E+3	3.648716E+0	1.469797E+1	2.055003E-1
1.200000E+3	1.198864E+3	2.796261E+0	1.473528E+1	1.571569E-1
1.201000E+3	1.199013E+3	2.214556E+0	1.477849E+1	1.233582E-1
1.202000E+3	1.199110E+3	1.870081E+0	1.482498E+1	1.019816E-1
1.203000E+3	1.199184E+3	1.753364E+0	1.487318E+1	9.229574E-2
1.204000E+3	1.199254E+3	1.866148E+0	1.492202E+1	9.447270E-2
1.205000E+3	1.199340E+3	2.212429E+0	1.497050E+1	1.088830E-1
1.206000E+3	1.199468E+3	2.810425E+0	1.501732E+1	1.363290E-1
1.207000E+3	1.199682E+3	3.708291E+0	1.506032E+1	1.789423E-1
1.208000E+3	1.200062E+3	4.986621E+0	1.509557E+1	2.405455E-1
1.209000E+3	1.200757E+3	6.744705E+0	1.511577E+1	3.260636E-1
1.210000E+3	1.202026E+3	9.055047E+0	1.510810E+1	4.393063E-1
1.211000E+3	1.204268E+3	1.184933E+1	1.505259E+1	5.773427E-1
1.212000E+3	1.207935E+3	1.471836E+1	1.492630E+1	7.204906E-1
1.213000E+3	1.213164E+3	1.678674E+1	1.472138E+1	8.256647E-1
1.214000E+3	1.219272E+3	1.709565E+1	1.447022E+1	8.446808E-1
1.215000E+3	1.224927E+3	1.546951E+1	1.423843E+1	7.672923E-1
1.216000E+3	1.229150E+3	1.272681E+1	1.407548E+1	6.328239E-1
1.217000E+3	1.231845E+3	9.882937E+0	1.398726E+1	4.914216E-1
1.218000E+3	1.233428E+3	7.520374E+0	1.395405E+1	3.724784E-1
1.219000E+3	1.234343E+3	5.790750E+0	1.395414E+1	2.842059E-1
1.220000E+3	1.234895E+3	4.626984E+0	1.397252E+1	2.239460E-1
1.221000E+3	1.235258E+3	3.891057E+0	1.400052E+1	1.854055E-1
1.222000E+3	1.235523E+3	3.443453E+0	1.403359E+1	1.619540E-1
1.223000E+3	1.235736E+3	3.172903E+0	1.406940E+1	1.480462E-1
1.224000E+3	1.235922E+3	3.004029E+0	1.410679E+1	1.397388E-1
1.225000E+3	1.236091E+3	2.891543E+0	1.414517E+1	1.345687E-1
1.226000E+3	1.236250E+3	2.810206E+0	1.418425E+1	1.311296E-1
1.227000E+3	1.236402E+3	2.746464E+0	1.422388E+1	1.286564E-1
1.228000E+3	1.236548E+3	2.693099E+0	1.426397E+1	1.267404E-1
1.229000E+3	1.236689E+3	2.646254E+0	1.430447E+1	1.251632E-1
1.230000E+3	1.236827E+3	2.603851E+0	1.434536E+1	1.238069E-1
1.231000E+3	1.236961E+3	2.564809E+0	1.438661E+1	1.226095E-1
1.232000E+3	1.237092E+3	2.528626E+0	1.442822E+1	1.215406E-1
1.233000E+3	1.237221E+3	2.495190E+0	1.447017E+1	1.205909E-1
1.234000E+3	1.237347E+3	2.464686E+0	1.451245E+1	1.197660E-1
1.235000E+3	1.237470E+3	2.437578E+0	1.455505E+1	1.190855E-1
1.236000E+3	1.237593E+3	2.414642E+0	1.459797E+1	1.185834E-1
1.237000E+3	1.237713E+3	2.397057E+0	1.464117E+1	1.183126E-1
1.238000E+3	1.237833E+3	2.386557E+0	1.468463E+1	1.183514E-1
1.239000E+3	1.237953E+3	2.385659E+0	1.472833E+1	1.188141E-1
1.240000E+3	1.238075E+3	2.397981E+0	1.477221E+1	1.198661E-1
1.241000E+3	1.238198E+3	2.428639E+0	1.481620E+1	1.217446E-1
1.242000E+3	1.238327E+3	2.484716E+0	1.486020E+1	1.247826E-1
1.243000E+3	1.238464E+3	2.575698E+0	1.490405E+1	1.294354E-1
1.244000E+3	1.238613E+3	2.713731E+0	1.494754E+1	1.363009E-1
1.245000E+3	1.238781E+3	2.913516E+0	1.499032E+1	1.461245E-1
1.246000E+3	1.238979E+3	3.191675E+0	1.503189E+1	1.597773E-1
1.247000E+3	1.239221E+3	3.565511E+0	1.507152E+1	1.781993E-1
1.248000E+3	1.239528E+3	4.051152E+0	1.510813E+1	2.023037E-1
1.249000E+3	1.239929E+3	4.660787E+0	1.514021E+1	2.328308E-1
1.250000E+3	1.240466E+3	5.398353E+0	1.516568E+1	2.701203E-1
1.251000E+3	1.241190E+3	6.252765E+0	1.518186E+1	3.137587E-1
1.252000E+3	1.242158E+3	7.188488E+0	1.518564E+1	3.620839E-1
1.253000E+3	1.243424E+3	8.135601E+0	1.517408E+1	4.116479E-1
1.254000E+3	1.245018E+3	8.985887E+0	1.514547E+1	4.569641E-1
1.255000E+3	1.246911E+3	9.605569E+0	1.510085E+1	4.910962E-1
1.256000E+3	1.249005E+3	9.871490E+0	1.504503E+1	5.074711E-1
1.257000E+3	1.251138E+3	9.720201E+0	1.498619E+1	5.024290E-1
1.258000E+3	1.253134E+3	9.179872E+0	1.493343E+1	4.769734E-1
1.259000E+3	1.254859E+3	8.360366E+0	1.489385E+1	4.363917E-1
1.260000E+3	1.256258E+3	7.409730E+0	1.487076E+1	3.880856E-1
1.261000E+3	1.257341E+3	6.469235E+0	1.486385E+1	3.392348E-1
1.262000E+3	1.258164E+3	5.650060E+0	1.487054E+1	2.955353E-1
1.263000E+3	1.258797E+3	5.031454E+0	1.488736E+1	2.610728E-1
1.264000E+3	1.259311E+3	4.667086E+0	1.491080E+1	2.386987E-1
1.265000E+3	1.259769E+3	4.588608E+0	1.493765E+1	2.302826E-1
1.266000E+3	1.260231E+3	4.807680E+0	1.496492E+1	2.367288E-1
1.267000E+3	1.260758E+3	5.325406E+0	1.498953E+1	2.582041E-1
1.268000E+3	1.261425E+3	6.147033E+0	1.500785E+1	2.947674E-1
1.269000E+3	1.262331E+3	7.286905E+0	1.501506E+1	3.467732E-1
1.270000E+3	1.263617E+3	8.751690E+0	1.500450E+1	4.142793E-1
1.271000E+3	1.265466E+3	1.049695E+1	1.496744E+1	4.950999E-1
1.272000E+3	1.268073E+3	1.236145E+1	1.489443E+1	5.817126E-1
1.273000E+3	1.271555E+3	1.401546E+1	1.477987E+1	6.587417E-1
1.274000E+3	1.275784E+3	1.501162E+1	1.462938E+1	7.052076E-1
1.275000E+3	1.280311E+3	1.500272E+1	1.446383E+1	7.046459E-1
1.276000E+3	1.284528E+3	1.398845E+1	1.431182E+1	6.567373E-1
1.277000E+3	1.287985E+3	1.232069E+1	1.419472E+1	5.777224E-1
1.278000E+3	1.290559E+3	1.046089E+1	1.411860E+1	4.891182E-1
1.279000E+3	1.292375E+3	8.756908E+0	1.407792E+1	4.072419E-1
1.280000E+3	1.293641E+3	7.383956E+0	1.406308E+1	3.404063E-1
1.281000E+3	1.294550E+3	6.386868E+0	1.406517E+1	2.909179E-1
1.282000E+3	1.295243E+3	5.735896E+0	1.407758E+1	2.576955E-1
1.283000E+3	1.295816E+3	5.365660E+0	1.409587E+1	2.380087E-1
1.284000E+3	1.296329E+3	5.200578E+0	1.411719E+1	2.285306E-1
1.285000E+3	1.296821E+3	5.171615E+0	1.413974E+1	2.260651E-1
1.286000E+3	1.297313E+3	5.224398E+0	1.416243E+1	2.279814E-1
1.287000E+3	1.297821E+3	5.320068E+0	1.418461E+1	2.323344E-1
1.288000E+3	1.298350E+3	5.432611E+0	1.420591E+1	2.377856E-1
1.289000E+3	1.298904E+3	5.545656E+0	1.422618E+1	2.434650E-1
1.290000E+3	1.299482E+3	5.650100E+0	1.424539E+1	2.488542E-1
1.291000E+3	1.300083E+3	5.742651E+0	1.426360E+1	2.537121E-1
1.292000E+3	1.300704E+3	5.825037E+0	1.428089E+1	2.580322E-1
1.293000E+3	1.301345E+3	5.903495E+0	1.429736E+1	2.620180E-1
1.294000E+3	1.302004E+3	5.988252E+0	1.431300E+1	2.660614E-1
1.295000E+3	1.302685E+3	6.092691E+0	1.432774E+1	2.707118E-1
1.296000E+3	1.303393E+3	6.231981E+0	1.434135E+1	2.766228E-1
1.297000E+3	1.304138E+3	6.421044E+0	1.435341E+1	2.844706E-1
1.298000E+3	1.304933E+3	6.671819E+0	1.436335E+1	2.948379E-1
1.299000E+3	1.305796E+3	6.990163E+0	1.437039E+1	3.080735E-1
1.300000E+3	1.306748E+3	7.372773E+0	1.437363E+1	3.241447E-1
1.301000E+3	1.307809E+3	7.804776E+0	1.437213E+1	3.425128E-1
1.302000E+3	1.308996E+3	8.258584E+0	1.436509E+1	3.620638E-1
1.303000E+3	1.310320E+3	8.694794E+0	1.435203E+1	3.811328E-1
1.304000E+3	1.311774E+3	9.065900E+0	1.433308E+1	3.976566E-1
1.305000E+3	1.313336E+3	9.323266E+0	1.430917E+1	4.094763E-1
1.306000E+3	1.314964E+3	9.426560E+0	1.428206E+1	4.147537E-1
1.307000E+3	1.316602E+3	9.353095E+0	1.425418E+1	4.123927E-1
1.308000E+3	1.318188E+3	9.103588E+0	1.422823E+1	4.023112E-1
1.309000E+3	1.319667E+3	8.701761E+0	1.420664E+1	3.854445E-1
1.310000E+3	1.321001E+3	8.188034E+0	1.419120E+1	3.634855E-1
1.311000E+3	1.322170E+3	7.610204E+0	1.418285E+1	3.384831E-1
1.312000E+3	1.323173E+3	7.014774E+0	1.418174E+1	3.124589E-1
1.313000E+3	1.324023E+3	6.441297E+0	1.418739E+1	2.871518E-1
1.314000E+3	1.324739E+3	5.920203E+0	1.419896E+1	2.639130E-1
1.315000E+3	1.325348E+3	5.473225E+0	1.421545E+1	2.437181E-1
1.316000E+3	1.325871E+3	5.115116E+0	1.423582E+1	2.272396E-1
1.317000E+3	1.326334E+3	4.855591E+0	1.425907E+1	2.149335E-1
1.318000E+3	1.326757E+3	4.700868E+0	1.428429E+1	2.071090E-1
1.319000E+3	1.327159E+3	4.654619E+0	1.431062E+1	2.039720E-1
1.320000E+3	1.327561E+3	4.718493E+0	1.433721E+1	2.056459E-1
1.321000E+3	1.327981E+3	4.892359E+0	1.436325E+1	2.121766E-1
1.322000E+3	1.328440E+3	5.174336E+0	1.438781E+1	2.235289E-1
1.323000E+3	1.328960E+3	5.560384E+0	1.440991E+1	2.395674E-1
1.324000E+3	1.329566E+3	6.043113E+0	1.442842E+1	2.600074E-1
1.325000E+3	1.330288E+3	6.609632E+0	1.444208E+1	2.843255E-1
1.326000E+3	1.331153E+3	7.238529E+0	1.444958E+1	3.116296E-1
1.327000E+3	1.332190E+3	7.896694E+0	1.444965E+1	3.405169E-1
1.328000E+3	1.333416E+3	8.537354E+0	1.444139E+1	3.689792E-1
1.329000E+3	1.334834E+3	9.101424E+0	1.442457E+1	3.944461E-1
1.330000E+3	1.336422E+3	9.524151E+0	1.440003E+1	4.140598E-1
1.331000E+3	1.338131E+3	9.747354E+0	1.436983E+1	4.252001E-1
1.332000E+3	1.339884E+3	9.734153E+0	1.433718E+1	4.261328E-1
1.333000E+3	1.341597E+3	9.480000E+0	1.430580E+1	4.165137E-1
1.334000E+3	1.343189E+3	9.014242E+0	1.427921E+1	3.974895E-1
1.335000E+3	1.344605E+3	8.391238E+0	1.426002E+1	3.713372E-1
1.336000E+3	1.345815E+3	7.675625E+0	1.424958E+1	3.408339E-1
1.337000E+3	1.346818E+3	6.928401E+0	1.424812E+1	3.086451E-1
1.338000E+3	1.347630E+3	6.198214E+0	1.425500E+1	2.769302E-1
1.339000E+3	1.348279E+3	5.518524E+0	1.426913E+1	2.472024E-1
1.340000E+3	1.348795E+3	4.908901E+0	1.428926E+1	2.203718E-1
1.341000E+3	1.349204E+3	4.378214E+0	1.431420E+1	1.968774E-1
1.342000E+3	1.349532E+3	3.928090E+0	1.434292E+1	1.768343E-1
1.343000E+3	1.349798E+3	3.555793E+0	1.437456E+1	1.601593E-1
1.344000E+3	1.350019E+3	3.256349E+0	1.440842E+1	1.466644E-1
1.345000E+3	1.350206E+3	3.023905E+0	1.444396E+1	1.361180E-1
1.346000E+3	1.350370E+3	2.852549E+0	1.448075E+1	1.282823E-1
1.347000E+3	1.350518E+3	2.736768E+0	1.451847E+1	1.229342E-1
1.348000E+3	1.350657E+3	2.671690E+0	1.455682E+1	1.198761E-1
1.349000E+3	1.350791E+3	2.653213E+0	1.459560E+1	1.189419E-1
1.350000E+3	1.350926E+3	2.678065E+0	1.463457E+1	1.200001E-1
1.351000E+3	1.351065E+3	2.743814E+0	1.467355E+1	1.229551E-1
1.352000E+3	1.351213E+3	2.848825E+0	1.471233E+1	1.277459E-1
1.353000E+3	1.351375E+3	2.992138E+0	1.475071E+1	1.343426E-1
1.354000E+3	1.351555E+3	3.173279E+0	1.478843E+1	1.427381E-1
1.355000E+3	1.351761E+3	3.391979E+0	1.482522E+1	1.529369E-1
1.356000E+3	1.351998E+3	3.647802E+0	1.486076E+1	1.649382E-1
1.357000E+3	1.352274E+3	3.939666E+0	1.489466E+1	1.787139E-1
1.358000E+3	1.352599E+3	4.265257E+0	1.492651E+1	1.941807E-1
1.359000E+3	1.352982E+3	4.620345E+0	1.495582E+1	2.111678E-1
1.360000E+3	1.353432E+3	4.998032E+0	1.498208E+1	2.293784E-1
1.361000E+3	1.353961E+3	5.388059E+0	1.500481E+1	2.483551E-1
1.362000E+3	1.354575E+3	5.776354E+0	1.502358E+1	2.674537E-1
1.363000E+3	1.355279E+3	6.145084E+0	1.503810E+1	2.858402E-1
1.364000E+3	1.356072E+3	6.473536E+0	1.504835E+1	3.025268E-1
1.365000E+3	1.356948E+3	6.740026E+0	1.505462E+1	3.164569E-1
1.366000E+3	1.357889E+3	6.924794E+0	1.505757E+1	3.266405E-1
1.367000E+3	1.358874E+3	7.013424E+0	1.505824E+1	3.323185E-1
1.368000E+3	1.359875E+3	6.999910E+0	1.505793E+1	3.331156E-1
1.369000E+3	1.360862E+3	6.888398E+0	1.505800E+1	3.291354E-1
1.370000E+3	1.361810E+3	6.692972E+0	1.505973E+1	3.209634E-1
1.371000E+3	1.362699E+3	6.435503E+0	1.506414E+1	3.095774E-1
1.372000E+3	1.363518E+3	6.142246E+0	1.507184E+1	2.961932E-1
1.373000E+3	1.364262E+3	5.840127E+0	1.508307E+1	2.820920E-1
1.374000E+3	1.364935E+3	5.553530E+0	1.509772E+1	2.684664E-1
1.375000E+3	1.365546E+3	5.301997E+0	1.511542E+1	2.563064E-1
1.376000E+3	1.366106E+3	5.099009E+0	1.513567E+1	2.463325E-1
1.377000E+3	1.366629E+3	4.951848E+0	1.515786E+1	2.389735E-1
1.378000E+3	1.367127E+3	4.862673E+0	1.518139E+1	2.343965E-1
1.379000E+3	1.367612E+3	4.830986E+0	1.520569E+1	2.325958E-1
1.380000E+3	1.368096E+3	4.857993E+0	1.523019E+1	2.335611E-1
1.381000E+3	1.368591E+3	4.953903E+0	1.525432E+1	2.375652E-1
1.382000E+3	1.369112E+3	5.150345E+0	1.527737E+1	2.456544E-1
1.383000E+3	1.369687E+3	5.520396E+0	1.529818E+1	2.604703E-1
1.384000E+3	1.370366E+3	6.204250E+0	1.531455E+1	2.874244E-1
1.385000E+3	1.371258E+3	7.423470E+0	1.532189E+1	3.356714E-1
1.386000E+3	1.372587E+3	9.449866E+0	1.531063E+1	4.172630E-1
1.387000E+3	1.374792E+3	1.249206E+1	1.526201E+1	5.422255E-1
1.388000E+3	1.378604E+3	1.643569E+1	1.514471E+1	7.068406E-1
1.389000E+3	1.384819E+3	2.039471E+1	1.492418E+1	8.740425E-1
1.390000E+3	1.393364E+3	2.256887E+1	1.460264E+1	9.669718E-1
1.391000E+3	1.402399E+3	2.152500E+1	1.425782E+1	9.234020E-1
1.392000E+3	1.409569E+3	1.788044E+1	1.399057E+1	7.683601E-1
1.393000E+3	1.414074E+3	1.350809E+1	1.383621E+1	5.813161E-1
1.394000E+3	1.416520E+3	9.712046E+0	1.376960E+1	4.182178E-1
1.395000E+3	1.417760E+3	6.866656E+0	1.375466E+1	2.954540E-1
1.396000E+3	1.418380E+3	4.877755E+0	1.376646E+1	2.092617E-1
